work_id,tradition,title,school,source_dataset,source_url,source_text_path,formation_from,formation_to,translation_dynasty,translation_place,latitude,longitude,region_note,text_length_chars,script_language,term,lemma_en,category,count,per_10k_chars,sample_segment_id,sample_text
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,油,oil,fat/medicine,149,1.8112154349591323,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,鹽,salt,seasoning,39,0.47407652324433663,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,薑,ginger,seasoning/medicine,14,0.17018131603642853,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,糖,sugar,sweetener/medicine,0,0.0,,
T1435,Chinese Vinaya translation,十誦律 / Sarvāstivāda Vinaya (Ten-Recitation Vinaya),Sarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1435.txt.zip,T1435_001.txt;T1435_002.txt;T1435_003.txt;T1435_004.txt;T1435_005.txt;T1435_006.txt;T1435_007.txt;T1435_008.txt;T1435_009.txt;T1435_010.txt;T1435_011.txt;T1435_012.txt;T1435_013.txt;T1435_014.txt;T1435_015.txt;T1435_016.txt;T1435_017.txt;T1435_018.txt;T1435_019.txt;T1435_020.txt;T1435_021.txt;T1435_022.txt;T1435_023.txt;T1435_024.txt;T1435_025.txt;T1435_026.txt;T1435_027.txt;T1435_028.txt;T1435_029.txt;T1435_030.txt;T1435_031.txt;T1435_032.txt;T1435_033.txt;T1435_034.txt;T1435_035.txt;T1435_036.txt;T1435_037.txt;T1435_038.txt;T1435_039.txt;T1435_040.txt;T1435_041.txt;T1435_042.txt;T1435_043.txt;T1435_044.txt;T1435_045.txt;T1435_046.txt;T1435_047.txt;T1435_048.txt;T1435_049.txt;T1435_050.txt;T1435_051.txt;T1435_052.txt;T1435_053.txt;T1435_054.txt;T1435_055.txt;T1435_056.txt;T1435_057.txt;T1435_058.txt;T1435_059.txt;T1435_060.txt;T1435_061.txt,404,404,後秦,石澗寺,32.5747,116.786,"Kashmir / northwest India (Sarvāstivāda transmission). Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",822652,Classical Chinese,漿,drink/syrup,drink,82,0.9967762796419386,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,粥,gruel/congee,grain/preparation,20,0.42377460276428175,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,乳,milk,dairy,70,1.483211109674986,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,酥,ghee/butter,dairy,33,0.6992280945610648,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,蜜,honey,sweetener/medicine,31,0.6568506342846367,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,飯,cooked rice/meal,grain/preparation,141,2.9876109494881864,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,米,rice,grain,22,0.4661520630407099,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,麥,wheat/barley,grain,28,0.5932844438699943,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,肉,meat,animal food,82,1.737475871333555,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,魚,fish,animal food,58,1.228946348016417,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,餅,cake/bread,grain/preparation,75,1.5891547603660565,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,油,oil,fat/medicine,63,1.3348899987074874,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,鹽,salt,seasoning,15,0.31783095207321127,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,薑,ginger,seasoning/medicine,7,0.1483211109674986,,
T1442,Chinese Vinaya translation,根本說一切有部毘奈耶 / Mūlasarvāstivāda Vinaya,Mūlasarvāstivāda,CBETA API 2025R3,https://cbdata.dila.edu.tw/stable/download/text/T1442.txt.zip,T1442_001.txt;T1442_002.txt;T1442_003.txt;T1442_004.txt;T1442_005.txt;T1442_006.txt;T1442_007.txt;T1442_008.txt;T1442_009.txt;T1442_010.txt;T1442_011.txt;T1442_012.txt;T1442_013.txt;T1442_014.txt;T1442_015.txt;T1442_016.txt;T1442_017.txt;T1442_018.txt;T1442_019.txt;T1442_020.txt;T1442_021.txt;T1442_022.txt;T1442_023.txt;T1442_024.txt;T1442_025.txt;T1442_026.txt;T1442_027.txt;T1442_028.txt;T1442_029.txt;T1442_030.txt;T1442_031.txt;T1442_032.txt;T1442_033.txt;T1442_034.txt;T1442_035.txt;T1442_036.txt;T1442_037.txt;T1442_038.txt;T1442_039.txt;T1442_040.txt;T1442_041.txt;T1442_042.txt;T1442_043.txt;T1442_044.txt;T1442_045.txt;T1442_046.txt;T1442_047.txt;T1442_048.txt;T1442_049.txt;T1442_050.txt,702,703,唐,西明寺,34.236717,108.914578,"north India / Kashmir-linked Mūlasarvāstivāda transmission. Chinese translation metadata is from CBETA /works; Indic association is contextual, not an API geocode.",471949,Classical Chinese,糖,sugar,sweetener/medicine,17,0.3602084123496395,,
